What is your biological sex?,How tall are you?,How attractive are you (from 0 to 10),What is your BMI?,How many friends and colleagues do you currently have?,Rate your life right now.,Which climate do you live in?,difference_X,difference_Y
othersex,14,23,33,43,54,dry,-2.0,-0.25
othersex,14,23,33,43,54,mild,-2.0,-0.25
othersex,14,23,33,43,54,snow,-2.0,-0.25
othersex,14,23,33,43,54,polar,-2.0,-0.25
othersex,14,23,34,41,51,tropical,-3.0,-0.25
othersex,14,23,34,41,51,dry,-3.0,-0.25
othersex,14,23,34,41,51,mild,-3.0,-0.25
othersex,14,23,34,41,51,snow,-3.0,-0.25
othersex,14,23,34,41,51,polar,-3.0,-0.25
othersex,14,23,34,41,52,tropical,-2.5,-0.25
othersex,14,23,34,41,52,dry,-2.5,-0.25
othersex,14,23,34,41,52,mild,-2.5,-0.25
othersex,14,23,34,41,52,snow,-2.5,-0.25
othersex,14,23,34,41,52,polar,-2.5,-0.25
othersex,14,23,34,41,53,tropical,-2.0,-0.25
othersex,14,23,34,41,53,dry,-2.0,-0.25
othersex,14,23,34,41,53,mild,-2.0,-0.25
othersex,14,23,34,41,53,snow,-2.0,-0.25
othersex,14,23,34,41,53,polar,-2.0,-0.25
othersex,14,23,34,41,54,tropical,-2.0,-0.25
othersex,14,23,34,41,54,dry,-2.0,-0.25
othersex,14,23,34,41,54,mild,-2.0,-0.25
othersex,14,23,34,41,54,snow,-2.0,-0.25
othersex,14,23,34,41,54,polar,-2.0,-0.25
othersex,14,23,34,42,51,tropical,-2.0,-0.25
othersex,14,23,34,42,51,dry,-2.0,-0.25
othersex,14,23,34,42,51,mild,-2.0,-0.25
othersex,14,23,34,42,51,snow,-2.0,-0.25
othersex,14,23,34,42,51,polar,-2.0,-0.25
othersex,14,23,34,42,52,tropical,-2.0,-0.25
othersex,14,23,34,42,52,dry,-2.0,-0.25
othersex,14,23,34,42,52,mild,-2.0,-0.25
othersex,14,23,34,42,52,snow,-2.0,-0.25
othersex,14,23,34,42,52,polar,-2.0,-0.25
othersex,14,23,34,42,53,tropical,-2.0,-0.25
othersex,14,23,34,42,53,dry,-2.0,-0.25
othersex,14,23,34,42,53,mild,-2.0,-0.25
othersex,14,23,34,42,53,snow,-2.0,-0.25
othersex,14,23,34,42,53,polar,-2.0,-0.25
othersex,14,23,34,42,54,tropical,-2.0,-0.25
othersex,14,23,34,42,54,dry,-2.0,-0.25
othersex,14,23,34,42,54,mild,-2.0,-0.25
othersex,14,23,34,42,54,snow,-2.0,-0.25
othersex,14,23,34,42,54,polar,-2.0,-0.25
othersex,14,23,34,43,51,tropical,-2.0,-0.25
othersex,14,23,34,43,51,dry,-2.0,-0.25
othersex,14,23,34,43,51,mild,-2.0,-0.25
othersex,14,23,34,43,51,snow,-2.0,-0.25
othersex,14,23,34,43,51,polar,-2.0,-0.25
othersex,14,23,34,43,52,tropical,-2.0,-0.25
othersex,14,23,34,43,52,dry,-2.0,-0.25
othersex,14,23,34,43,52,mild,-2.0,-0.25
othersex,14,23,34,43,52,snow,-2.0,-0.25
othersex,14,23,34,43,52,polar,-2.0,-0.25
othersex,14,23,34,43,53,tropical,-2.0,-0.25
othersex,14,23,34,43,53,dry,-2.0,-0.25
othersex,14,23,34,43,53,mild,-2.0,-0.25
othersex,14,23,34,43,53,snow,-2.0,-0.25
othersex,14,23,34,43,53,polar,-2.0,-0.25
othersex,14,23,34,43,54,tropical,-2.0,-0.25
othersex,14,23,34,43,54,dry,-2.0,-0.25
othersex,14,23,34,43,54,mild,-2.0,-0.25
othersex,14,23,34,43,54,snow,-2.0,-0.25
othersex,14,23,34,43,54,polar,-2.0,-0.25
othersex,14,24,31,41,51,tropical,-2.0,-0.25
othersex,14,24,31,41,51,dry,-2.0,-0.25
othersex,14,24,31,41,51,mild,-2.0,-0.25
othersex,14,24,31,41,51,snow,-2.0,-0.25
othersex,14,24,31,41,51,polar,-2.0,-0.25
othersex,14,24,31,41,52,tropical,-1.5,-0.25
othersex,14,24,31,41,52,dry,-1.5,-0.25
othersex,14,24,31,41,52,mild,-1.5,-0.25
othersex,14,24,31,41,52,snow,-1.5,-0.25
othersex,14,24,31,41,52,polar,-1.5,-0.25
othersex,14,24,31,41,53,tropical,-1.0,-0.25
othersex,14,24,31,41,53,dry,-1.0,-0.25
othersex,14,24,31,41,53,mild,-1.0,-0.25
othersex,14,24,31,41,53,snow,-1.0,-0.25
othersex,14,24,31,41,53,polar,-1.0,-0.25
othersex,14,24,31,41,54,tropical,-1.0,-0.25
othersex,14,24,31,41,54,dry,-1.0,-0.25
othersex,14,24,31,41,54,mild,-1.0,-0.25
othersex,14,24,31,41,54,snow,-1.0,-0.25
othersex,14,24,31,41,54,polar,-1.0,-0.25
othersex,14,24,31,42,51,tropical,-1.0,-0.25
othersex,14,24,31,42,51,dry,-1.0,-0.25
othersex,14,24,31,42,51,mild,-1.0,-0.25
othersex,14,24,31,42,51,snow,-1.0,-0.25
othersex,14,24,31,42,51,polar,-1.0,-0.25
othersex,14,24,31,42,52,tropical,-1.0,-0.25
othersex,14,24,31,42,52,dry,-1.0,-0.25
othersex,14,24,31,42,52,mild,-1.0,-0.25
othersex,14,24,31,42,52,snow,-1.0,-0.25
othersex,14,24,31,42,52,polar,-1.0,-0.25
othersex,14,24,31,42,53,tropical,-1.0,-0.25
othersex,14,24,31,42,53,dry,-1.0,-0.25
othersex,14,24,31,42,53,mild,-1.0,-0.25
othersex,14,24,31,42,53,snow,-1.0,-0.25
othersex,14,24,31,42,53,polar,-1.0,-0.25
othersex,14,24,31,42,54,tropical,-1.0,-0.25
othersex,14,24,31,42,54,dry,-1.0,-0.25
othersex,14,24,31,42,54,mild,-1.0,-0.25
othersex,14,24,31,42,54,snow,-1.0,-0.25
othersex,14,24,31,42,54,polar,-1.0,-0.25
othersex,14,24,31,43,51,tropical,-1.0,-0.25
othersex,14,24,31,43,51,dry,-1.0,-0.25
othersex,14,24,31,43,51,mild,-1.0,-0.25
othersex,14,24,31,43,51,snow,-1.0,-0.25
othersex,14,24,31,43,51,polar,-1.0,-0.25
othersex,14,24,31,43,52,tropical,-1.0,-0.25
othersex,14,24,31,43,52,dry,-1.0,-0.25
othersex,14,24,31,43,52,mild,-1.0,-0.25
othersex,14,24,31,43,52,snow,-1.0,-0.25
othersex,14,24,31,43,52,polar,-1.0,-0.25
othersex,14,24,31,43,53,tropical,-1.0,-0.25
othersex,14,24,31,43,53,dry,-1.0,-0.25
othersex,14,24,31,43,53,mild,-1.0,-0.25
othersex,14,24,31,43,53,snow,-1.0,-0.25
othersex,14,24,31,43,53,polar,-1.0,-0.25
othersex,14,24,31,43,54,tropical,-1.0,-0.25
othersex,14,24,31,43,54,dry,-1.0,-0.25
othersex,14,24,31,43,54,mild,-1.0,-0.25
othersex,14,24,31,43,54,snow,-1.0,-0.25
othersex,14,24,31,43,54,polar,-1.0,-0.25
othersex,14,24,32,41,51,tropical,-2.0,-0.25
othersex,14,24,32,41,51,dry,-2.0,-0.25
othersex,14,24,32,41,51,mild,-2.0,-0.25
othersex,14,24,32,41,51,snow,-2.0,-0.25
othersex,14,24,32,41,51,polar,-2.0,-0.25
othersex,14,24,32,41,52,tropical,-1.5,-0.25
othersex,14,24,32,41,52,dry,-1.5,-0.25
othersex,14,24,32,41,52,mild,-1.5,-0.25
othersex,14,24,32,41,52,snow,-1.5,-0.25
othersex,14,24,32,41,52,polar,-1.5,-0.25
othersex,14,24,32,41,53,tropical,-1.0,-0.25
othersex,14,24,32,41,53,dry,-1.0,-0.25
othersex,14,24,32,41,53,mild,-1.0,-0.25
othersex,14,24,32,41,53,snow,-1.0,-0.25
othersex,14,24,32,41,53,polar,-1.0,-0.25
othersex,14,24,32,41,54,tropical,-1.0,-0.25
othersex,14,24,32,41,54,dry,-1.0,-0.25
othersex,14,24,32,41,54,mild,-1.0,-0.25
othersex,14,24,32,41,54,snow,-1.0,-0.25
othersex,14,24,32,41,54,polar,-1.0,-0.25
othersex,14,24,32,42,51,tropical,-1.0,-0.25
othersex,14,24,32,42,51,dry,-1.0,-0.25
othersex,14,24,32,42,51,mild,-1.0,-0.25
othersex,14,24,32,42,51,snow,-1.0,-0.25
othersex,14,24,32,42,51,polar,-1.0,-0.25
othersex,14,24,32,42,52,tropical,-1.0,-0.25
othersex,14,24,32,42,52,dry,-1.0,-0.25
othersex,14,24,32,42,52,mild,-1.0,-0.25
othersex,14,24,32,42,52,snow,-1.0,-0.25
othersex,14,24,32,42,52,polar,-1.0,-0.25
othersex,14,24,32,42,53,tropical,-1.0,-0.25
othersex,14,24,32,42,53,dry,-1.0,-0.25
othersex,14,24,32,42,53,mild,-1.0,-0.25
othersex,14,24,32,42,53,snow,-1.0,-0.25
othersex,14,24,32,42,53,polar,-1.0,-0.25
othersex,14,24,32,42,54,tropical,-1.0,-0.25
othersex,14,24,32,42,54,dry,-1.0,-0.25
othersex,14,24,32,42,54,mild,-1.0,-0.25
othersex,14,24,32,42,54,snow,-1.0,-0.25
othersex,14,24,32,42,54,polar,-1.0,-0.25
othersex,14,24,32,43,51,tropical,-1.0,-0.25
othersex,14,24,32,43,51,dry,-1.0,-0.25
othersex,14,24,32,43,51,mild,-1.0,-0.25
othersex,14,24,32,43,51,snow,-1.0,-0.25
othersex,14,24,32,43,51,polar,-1.0,-0.25
othersex,14,24,32,43,52,tropical,-1.0,-0.25
othersex,14,24,32,43,52,dry,-1.0,-0.25
othersex,14,24,32,43,52,mild,-1.0,-0.25
othersex,14,24,32,43,52,snow,-1.0,-0.25
othersex,14,24,32,43,52,polar,-1.0,-0.25
othersex,14,24,32,43,53,tropical,-1.0,-0.25
othersex,14,24,32,43,53,dry,-1.0,-0.25
othersex,14,24,32,43,53,mild,-1.0,-0.25
othersex,14,24,32,43,53,snow,-1.0,-0.25
othersex,14,24,32,43,53,polar,-1.0,-0.25
othersex,14,24,32,43,54,tropical,-1.0,-0.25
othersex,14,24,32,43,54,dry,-1.0,-0.25
othersex,14,24,32,43,54,mild,-1.0,-0.25
othersex,14,24,32,43,54,snow,-1.0,-0.25
othersex,14,24,32,43,54,polar,-1.0,-0.25
othersex,14,24,33,41,51,tropical,-3.0,-0.25
othersex,14,24,33,41,51,dry,-3.0,-0.25
othersex,14,24,33,41,51,mild,-3.0,-0.25
othersex,14,24,33,41,51,snow,-3.0,-0.25
othersex,14,24,33,41,51,polar,-3.0,-0.25
othersex,14,24,33,41,52,tropical,-2.5,-0.25
othersex,14,24,33,41,52,dry,-2.5,-0.25
othersex,14,24,33,41,52,mild,-2.5,-0.25
othersex,14,24,33,41,52,snow,-2.5,-0.25
othersex,14,24,33,41,52,polar,-2.5,-0.25
othersex,14,24,33,41,53,tropical,-2.0,-0.25
othersex,14,24,33,41,53,dry,-2.0,-0.25
othersex,14,24,33,41,53,mild,-2.0,-0.25
othersex,14,24,33,41,53,snow,-2.0,-0.25
othersex,14,24,33,41,53,polar,-2.0,-0.25
othersex,14,24,33,41,54,tropical,-2.0,-0.25
othersex,14,24,33,41,54,dry,-2.0,-0.25
othersex,14,24,33,41,54,mild,-2.0,-0.25
othersex,14,24,33,41,54,snow,-2.0,-0.25
othersex,14,24,33,41,54,polar,-2.0,-0.25
othersex,14,24,33,42,51,tropical,-2.0,-0.25
othersex,14,24,33,42,51,dry,-2.0,-0.25
othersex,14,24,33,42,51,mild,-2.0,-0.25
othersex,14,24,33,42,51,snow,-2.0,-0.25
othersex,14,24,33,42,51,polar,-2.0,-0.25
othersex,14,24,33,42,52,tropical,-2.0,-0.25
othersex,14,24,33,42,52,dry,-2.0,-0.25
othersex,14,24,33,42,52,mild,-2.0,-0.25
othersex,14,24,33,42,52,snow,-2.0,-0.25
othersex,14,24,33,42,52,polar,-2.0,-0.25
othersex,14,24,33,42,53,tropical,-2.0,-0.25
othersex,14,24,33,42,53,dry,-2.0,-0.25
othersex,14,24,33,42,53,mild,-2.0,-0.25
othersex,14,24,33,42,53,snow,-2.0,-0.25
othersex,14,24,33,42,53,polar,-2.0,-0.25
othersex,14,24,33,42,54,tropical,-2.0,-0.25
othersex,14,24,33,42,54,dry,-2.0,-0.25
othersex,14,24,33,42,54,mild,-2.0,-0.25
othersex,14,24,33,42,54,snow,-2.0,-0.25
othersex,14,24,33,42,54,polar,-2.0,-0.25
othersex,14,24,33,43,51,tropical,-2.0,-0.25
othersex,14,24,33,43,51,dry,-2.0,-0.25
othersex,14,24,33,43,51,mild,-2.0,-0.25
othersex,14,24,33,43,51,snow,-2.0,-0.25
othersex,14,24,33,43,51,polar,-2.0,-0.25
othersex,14,24,33,43,52,tropical,-2.0,-0.25
othersex,14,24,33,43,52,dry,-2.0,-0.25
othersex,14,24,33,43,52,mild,-2.0,-0.25
othersex,14,24,33,43,52,snow,-2.0,-0.25
othersex,14,24,33,43,52,polar,-2.0,-0.25
othersex,14,24,33,43,53,tropical,-2.0,-0.25
othersex,14,24,33,43,53,dry,-2.0,-0.25
othersex,14,24,33,43,53,mild,-2.0,-0.25
othersex,14,24,33,43,53,snow,-2.0,-0.25
othersex,14,24,33,43,53,polar,-2.0,-0.25
othersex,14,24,33,43,54,tropical,-2.0,-0.25
othersex,14,24,33,43,54,dry,-2.0,-0.25
othersex,14,24,33,43,54,mild,-2.0,-0.25
othersex,14,24,33,43,54,snow,-2.0,-0.25
othersex,14,24,33,43,54,polar,-2.0,-0.25
othersex,14,24,34,41,51,tropical,-3.0,-0.25
othersex,14,24,34,41,51,dry,-3.0,-0.25
othersex,14,24,34,41,51,mild,-3.0,-0.25
othersex,14,24,34,41,51,snow,-3.0,-0.25
othersex,14,24,34,41,51,polar,-3.0,-0.25
othersex,14,24,34,41,52,tropical,-2.5,-0.25
othersex,14,24,34,41,52,dry,-2.5,-0.25
othersex,14,24,34,41,52,mild,-2.5,-0.25
othersex,14,24,34,41,52,snow,-2.5,-0.25
othersex,14,24,34,41,52,polar,-2.5,-0.25
othersex,14,24,34,41,53,tropical,-2.0,-0.25
othersex,14,24,34,41,53,dry,-2.0,-0.25
othersex,14,24,34,41,53,mild,-2.0,-0.25
othersex,14,24,34,41,53,snow,-2.0,-0.25
othersex,14,24,34,41,53,polar,-2.0,-0.25
othersex,14,24,34,41,54,tropical,-2.0,-0.25
othersex,14,24,34,41,54,dry,-2.0,-0.25
othersex,14,24,34,41,54,mild,-2.0,-0.25
othersex,14,24,34,41,54,snow,-2.0,-0.25
othersex,14,24,34,41,54,polar,-2.0,-0.25
othersex,14,24,34,42,51,tropical,-2.0,-0.25
othersex,14,24,34,42,51,dry,-2.0,-0.25
othersex,14,24,34,42,51,mild,-2.0,-0.25
othersex,14,24,34,42,51,snow,-2.0,-0.25
othersex,14,24,34,42,51,polar,-2.0,-0.25
othersex,14,24,34,42,52,tropical,-2.0,-0.25
othersex,14,24,34,42,52,dry,-2.0,-0.25
othersex,14,24,34,42,52,mild,-2.0,-0.25
othersex,14,24,34,42,52,snow,-2.0,-0.25
othersex,14,24,34,42,52,polar,-2.0,-0.25
othersex,14,24,34,42,53,tropical,-2.0,-0.25
othersex,14,24,34,42,53,dry,-2.0,-0.25
othersex,14,24,34,42,53,mild,-2.0,-0.25
othersex,14,24,34,42,53,snow,-2.0,-0.25
othersex,14,24,34,42,53,polar,-2.0,-0.25
othersex,14,24,34,42,54,tropical,-2.0,-0.25
othersex,14,24,34,42,54,dry,-2.0,-0.25
othersex,14,24,34,42,54,mild,-2.0,-0.25
othersex,14,24,34,42,54,snow,-2.0,-0.25
othersex,14,24,34,42,54,polar,-2.0,-0.25
othersex,14,24,34,43,51,tropical,-2.0,-0.25
othersex,14,24,34,43,51,dry,-2.0,-0.25
othersex,14,24,34,43,51,mild,-2.0,-0.25
othersex,14,24,34,43,51,snow,-2.0,-0.25
othersex,14,24,34,43,51,polar,-2.0,-0.25
othersex,14,24,34,43,52,tropical,-2.0,-0.25
othersex,14,24,34,43,52,dry,-2.0,-0.25
othersex,14,24,34,43,52,mild,-2.0,-0.25
othersex,14,24,34,43,52,snow,-2.0,-0.25
othersex,14,24,34,43,52,polar,-2.0,-0.25
othersex,14,24,34,43,53,tropical,-2.0,-0.25
othersex,14,24,34,43,53,dry,-2.0,-0.25
othersex,14,24,34,43,53,mild,-2.0,-0.25
othersex,14,24,34,43,53,snow,-2.0,-0.25
othersex,14,24,34,43,53,polar,-2.0,-0.25
othersex,14,24,34,43,54,tropical,-2.0,-0.25
othersex,14,24,34,43,54,dry,-2.0,-0.25
othersex,14,24,34,43,54,mild,-2.0,-0.25
othersex,14,24,34,43,54,snow,-2.0,-0.25
othersex,14,24,34,43,54,polar,-2.0,-0.25
othersex,15,21,31,41,51,tropical,-2.0,-0.25
othersex,15,21,31,41,51,dry,-2.0,-0.25
othersex,15,21,31,41,51,mild,-2.0,-0.25
othersex,15,21,31,41,51,snow,-2.0,-0.25
othersex,15,21,31,41,51,polar,-2.0,-0.25
othersex,15,21,31,41,52,tropical,-1.5,-0.25
othersex,15,21,31,41,52,dry,-1.5,-0.25
othersex,15,21,31,41,52,mild,-1.5,-0.25
othersex,15,21,31,41,52,snow,-1.5,-0.25
othersex,15,21,31,41,52,polar,-1.5,-0.25
othersex,15,21,31,41,53,tropical,-1.0,-0.25
othersex,15,21,31,41,53,dry,-1.0,-0.25
othersex,15,21,31,41,53,mild,-1.0,-0.25
othersex,15,21,31,41,53,snow,-1.0,-0.25
othersex,15,21,31,41,53,polar,-1.0,-0.25
othersex,15,21,31,41,54,tropical,-1.0,-0.25
othersex,15,21,31,41,54,dry,-1.0,-0.25
othersex,15,21,31,41,54,mild,-1.0,-0.25
othersex,15,21,31,41,54,snow,-1.0,-0.25
othersex,15,21,31,41,54,polar,-1.0,-0.25
othersex,15,21,31,42,51,tropical,-1.0,-0.25
othersex,15,21,31,42,51,dry,-1.0,-0.25
othersex,15,21,31,42,51,mild,-1.0,-0.25
othersex,15,21,31,42,51,snow,-1.0,-0.25
othersex,15,21,31,42,51,polar,-1.0,-0.25
othersex,15,21,31,42,52,tropical,-1.0,-0.25
othersex,15,21,31,42,52,dry,-1.0,-0.25
othersex,15,21,31,42,52,mild,-1.0,-0.25
othersex,15,21,31,42,52,snow,-1.0,-0.25
othersex,15,21,31,42,52,polar,-1.0,-0.25
othersex,15,21,31,42,53,tropical,-1.0,-0.25
othersex,15,21,31,42,53,dry,-1.0,-0.25
othersex,15,21,31,42,53,mild,-1.0,-0.25
othersex,15,21,31,42,53,snow,-1.0,-0.25
othersex,15,21,31,42,53,polar,-1.0,-0.25
othersex,15,21,31,42,54,tropical,-1.0,-0.25
othersex,15,21,31,42,54,dry,-1.0,-0.25
othersex,15,21,31,42,54,mild,-1.0,-0.25
othersex,15,21,31,42,54,snow,-1.0,-0.25
othersex,15,21,31,42,54,polar,-1.0,-0.25
othersex,15,21,31,43,51,tropical,-1.0,-0.25
othersex,15,21,31,43,51,dry,-1.0,-0.25
othersex,15,21,31,43,51,mild,-1.0,-0.25
othersex,15,21,31,43,51,snow,-1.0,-0.25
othersex,15,21,31,43,51,polar,-1.0,-0.25
othersex,15,21,31,43,52,tropical,-1.0,-0.25
othersex,15,21,31,43,52,dry,-1.0,-0.25
othersex,15,21,31,43,52,mild,-1.0,-0.25
othersex,15,21,31,43,52,snow,-1.0,-0.25
othersex,15,21,31,43,52,polar,-1.0,-0.25
othersex,15,21,31,43,53,tropical,-1.0,-0.25
othersex,15,21,31,43,53,dry,-1.0,-0.25
othersex,15,21,31,43,53,mild,-1.0,-0.25
othersex,15,21,31,43,53,snow,-1.0,-0.25
othersex,15,21,31,43,53,polar,-1.0,-0.25
othersex,15,21,31,43,54,tropical,-1.0,-0.25
othersex,15,21,31,43,54,dry,-1.0,-0.25
othersex,15,21,31,43,54,mild,-1.0,-0.25
othersex,15,21,31,43,54,snow,-1.0,-0.25
othersex,15,21,31,43,54,polar,-1.0,-0.25
othersex,15,21,32,41,51,tropical,-2.0,-0.25
othersex,15,21,32,41,51,dry,-2.0,-0.25
othersex,15,21,32,41,51,mild,-2.0,-0.25
othersex,15,21,32,41,51,snow,-2.0,-0.25
othersex,15,21,32,41,51,polar,-2.0,-0.25
othersex,15,21,32,41,52,tropical,-1.5,-0.25
othersex,15,21,32,41,52,dry,-1.5,-0.25
othersex,15,21,32,41,52,mild,-1.5,-0.25
othersex,15,21,32,41,52,snow,-1.5,-0.25
othersex,15,21,32,41,52,polar,-1.5,-0.25
othersex,15,21,32,41,53,tropical,-1.0,-0.25
othersex,15,21,32,41,53,dry,-1.0,-0.25
othersex,15,21,32,41,53,mild,-1.0,-0.25
othersex,15,21,32,41,53,snow,-1.0,-0.25
othersex,15,21,32,41,53,polar,-1.0,-0.25
othersex,15,21,32,41,54,tropical,-1.0,-0.25
othersex,15,21,32,41,54,dry,-1.0,-0.25
othersex,15,21,32,41,54,mild,-1.0,-0.25
othersex,15,21,32,41,54,snow,-1.0,-0.25
othersex,15,21,32,41,54,polar,-1.0,-0.25
othersex,15,21,32,42,51,tropical,-1.0,-0.25
othersex,15,21,32,42,51,dry,-1.0,-0.25
othersex,15,21,32,42,51,mild,-1.0,-0.25
othersex,15,21,32,42,51,snow,-1.0,-0.25
othersex,15,21,32,42,51,polar,-1.0,-0.25
othersex,15,21,32,42,52,tropical,-1.0,-0.25
othersex,15,21,32,42,52,dry,-1.0,-0.25
othersex,15,21,32,42,52,mild,-1.0,-0.25
othersex,15,21,32,42,52,snow,-1.0,-0.25
othersex,15,21,32,42,52,polar,-1.0,-0.25
othersex,15,21,32,42,53,tropical,-1.0,-0.25
othersex,15,21,32,42,53,dry,-1.0,-0.25
othersex,15,21,32,42,53,mild,-1.0,-0.25
othersex,15,21,32,42,53,snow,-1.0,-0.25
othersex,15,21,32,42,53,polar,-1.0,-0.25
othersex,15,21,32,42,54,tropical,-1.0,-0.25
othersex,15,21,32,42,54,dry,-1.0,-0.25
othersex,15,21,32,42,54,mild,-1.0,-0.25
othersex,15,21,32,42,54,snow,-1.0,-0.25
othersex,15,21,32,42,54,polar,-1.0,-0.25
othersex,15,21,32,43,51,tropical,-1.0,-0.25
othersex,15,21,32,43,51,dry,-1.0,-0.25
othersex,15,21,32,43,51,mild,-1.0,-0.25
othersex,15,21,32,43,51,snow,-1.0,-0.25
othersex,15,21,32,43,51,polar,-1.0,-0.25
othersex,15,21,32,43,52,tropical,-1.0,-0.25
othersex,15,21,32,43,52,dry,-1.0,-0.25
othersex,15,21,32,43,52,mild,-1.0,-0.25
othersex,15,21,32,43,52,snow,-1.0,-0.25
othersex,15,21,32,43,52,polar,-1.0,-0.25
othersex,15,21,32,43,53,tropical,-1.0,-0.25
othersex,15,21,32,43,53,dry,-1.0,-0.25
othersex,15,21,32,43,53,mild,-1.0,-0.25
othersex,15,21,32,43,53,snow,-1.0,-0.25
othersex,15,21,32,43,53,polar,-1.0,-0.25
othersex,15,21,32,43,54,tropical,-1.0,-0.25
othersex,15,21,32,43,54,dry,-1.0,-0.25
othersex,15,21,32,43,54,mild,-1.0,-0.25
othersex,15,21,32,43,54,snow,-1.0,-0.25
othersex,15,21,32,43,54,polar,-1.0,-0.25
othersex,15,21,33,41,51,tropical,-3.0,-0.25
othersex,15,21,33,41,51,dry,-3.0,-0.25
othersex,15,21,33,41,51,mild,-3.0,-0.25
othersex,15,21,33,41,51,snow,-3.0,-0.25
othersex,15,21,33,41,51,polar,-3.0,-0.25
othersex,15,21,33,41,52,tropical,-2.5,-0.25
othersex,15,21,33,41,52,dry,-2.5,-0.25
othersex,15,21,33,41,52,mild,-2.5,-0.25
othersex,15,21,33,41,52,snow,-2.5,-0.25
othersex,15,21,33,41,52,polar,-2.5,-0.25
othersex,15,21,33,41,53,tropical,-2.0,-0.25
othersex,15,21,33,41,53,dry,-2.0,-0.25
othersex,15,21,33,41,53,mild,-2.0,-0.25
othersex,15,21,33,41,53,snow,-2.0,-0.25
othersex,15,21,33,41,53,polar,-2.0,-0.25
othersex,15,21,33,41,54,tropical,-2.0,-0.25
othersex,15,21,33,41,54,dry,-2.0,-0.25
othersex,15,21,33,41,54,mild,-2.0,-0.25
othersex,15,21,33,41,54,snow,-2.0,-0.25
othersex,15,21,33,41,54,polar,-2.0,-0.25
othersex,15,21,33,42,51,tropical,-2.0,-0.25
othersex,15,21,33,42,51,dry,-2.0,-0.25
othersex,15,21,33,42,51,mild,-2.0,-0.25
othersex,15,21,33,42,51,snow,-2.0,-0.25
othersex,15,21,33,42,51,polar,-2.0,-0.25
othersex,15,21,33,42,52,tropical,-2.0,-0.25
othersex,15,21,33,42,52,dry,-2.0,-0.25
othersex,15,21,33,42,52,mild,-2.0,-0.25
othersex,15,21,33,42,52,snow,-2.0,-0.25
othersex,15,21,33,42,52,polar,-2.0,-0.25
othersex,15,21,33,42,53,tropical,-2.0,-0.25
othersex,15,21,33,42,53,dry,-2.0,-0.25
othersex,15,21,33,42,53,mild,-2.0,-0.25
othersex,15,21,33,42,53,snow,-2.0,-0.25
othersex,15,21,33,42,53,polar,-2.0,-0.25
othersex,15,21,33,42,54,tropical,-2.0,-0.25
othersex,15,21,33,42,54,dry,-2.0,-0.25
othersex,15,21,33,42,54,mild,-2.0,-0.25
othersex,15,21,33,42,54,snow,-2.0,-0.25
othersex,15,21,33,42,54,polar,-2.0,-0.25
othersex,15,21,33,43,51,tropical,-2.0,-0.25
othersex,15,21,33,43,51,dry,-2.0,-0.25
othersex,15,21,33,43,51,mild,-2.0,-0.25
othersex,15,21,33,43,51,snow,-2.0,-0.25
othersex,15,21,33,43,51,polar,-2.0,-0.25
othersex,15,21,33,43,52,tropical,-2.0,-0.25
othersex,15,21,33,43,52,dry,-2.0,-0.25
othersex,15,21,33,43,52,mild,-2.0,-0.25
othersex,15,21,33,43,52,snow,-2.0,-0.25
othersex,15,21,33,43,52,polar,-2.0,-0.25
othersex,15,21,33,43,53,tropical,-2.0,-0.25
othersex,15,21,33,43,53,dry,-2.0,-0.25
othersex,15,21,33,43,53,mild,-2.0,-0.25
othersex,15,21,33,43,53,snow,-2.0,-0.25
othersex,15,21,33,43,53,polar,-2.0,-0.25
othersex,15,21,33,43,54,tropical,-2.0,-0.25
othersex,15,21,33,43,54,dry,-2.0,-0.25
othersex,15,21,33,43,54,mild,-2.0,-0.25
othersex,15,21,33,43,54,snow,-2.0,-0.25
othersex,15,21,33,43,54,polar,-2.0,-0.25
othersex,15,21,34,41,51,tropical,-3.0,-0.25
othersex,15,21,34,41,51,dry,-3.0,-0.25
othersex,15,21,34,41,51,mild,-3.0,-0.25
othersex,15,21,34,41,51,snow,-3.0,-0.25
othersex,15,21,34,41,51,polar,-3.0,-0.25
othersex,15,21,34,41,52,tropical,-2.5,-0.25
othersex,15,21,34,41,52,dry,-2.5,-0.25
othersex,15,21,34,41,52,mild,-2.5,-0.25
othersex,15,21,34,41,52,snow,-2.5,-0.25
othersex,15,21,34,41,52,polar,-2.5,-0.25
othersex,15,21,34,41,53,tropical,-2.0,-0.25
othersex,15,21,34,41,53,dry,-2.0,-0.25
othersex,15,21,34,41,53,mild,-2.0,-0.25
othersex,15,21,34,41,53,snow,-2.0,-0.25
othersex,15,21,34,41,53,polar,-2.0,-0.25
othersex,15,21,34,41,54,tropical,-2.0,-0.25
othersex,15,21,34,41,54,dry,-2.0,-0.25
othersex,15,21,34,41,54,mild,-2.0,-0.25
othersex,15,21,34,41,54,snow,-2.0,-0.25
othersex,15,21,34,41,54,polar,-2.0,-0.25
othersex,15,21,34,42,51,tropical,-2.0,-0.25
othersex,15,21,34,42,51,dry,-2.0,-0.25
othersex,15,21,34,42,51,mild,-2.0,-0.25
othersex,15,21,34,42,51,snow,-2.0,-0.25
othersex,15,21,34,42,51,polar,-2.0,-0.25
othersex,15,21,34,42,52,tropical,-2.0,-0.25
othersex,15,21,34,42,52,dry,-2.0,-0.25
